image_path,mask_path,type,split
dataset\images\train\cracking022_jpg.rf.mUULBdYh15ljUDN0oBjT.jpg,dataset\masks\train\cracking022_jpg.rf.mUULBdYh15ljUDN0oBjT__segment_crack.png,crack,train
dataset\images\train\cracking0102110_jpg.rf.mWUopbGPK2Su5ZQ9Le3D.jpg,dataset\masks\train\cracking0102110_jpg.rf.mWUopbGPK2Su5ZQ9Le3D__segment_crack.png,crack,train
dataset\images\train\00014_jpg.rf.md4IKiK8NVcHnEZSrmh0.jpg,dataset\masks\train\00014_jpg.rf.md4IKiK8NVcHnEZSrmh0__segment_crack.png,crack,train
dataset\images\train\crack368_jpg.rf.mWdca1xYJMh72Ds2hItA.jpg,dataset\masks\train\crack368_jpg.rf.mWdca1xYJMh72Ds2hItA__segment_crack.png,crack,train
dataset\images\train\27_jpg.rf.meuCSOZYYloTYs7DBl0u.jpg,dataset\masks\train\27_jpg.rf.meuCSOZYYloTYs7DBl0u__segment_crack.png,crack,train
dataset\images\train\2017_jpg.rf.mfWhdM45a1WGrkRJETAa.jpg,dataset\masks\train\2017_jpg.rf.mfWhdM45a1WGrkRJETAa__segment_crack.png,crack,train
dataset\images\train\cracking0102226_jpg.rf.mhZujZ1aFAxUnkYwpnCj.jpg,dataset\masks\train\cracking0102226_jpg.rf.mhZujZ1aFAxUnkYwpnCj__segment_crack.png,crack,train
dataset\images\train\31_jpg.rf.mm0OP3n6XKbUqsrfSIPk.jpg,dataset\masks\train\31_jpg.rf.mm0OP3n6XKbUqsrfSIPk__segment_crack.png,crack,train
dataset\images\train\3820_jpg.rf.mkeBBUdDVb6XYFAWE6Fc.jpg,dataset\masks\train\3820_jpg.rf.mkeBBUdDVb6XYFAWE6Fc__segment_crack.png,crack,train
dataset\images\train\1725_jpg.rf.mtzOa8lSsPnxHHOIsRKT.jpg,dataset\masks\train\1725_jpg.rf.mtzOa8lSsPnxHHOIsRKT__segment_crack.png,crack,train
dataset\images\train\crack298_jpg.rf.n6vXyxI4O136LCPIIgR1.jpg,dataset\masks\train\crack298_jpg.rf.n6vXyxI4O136LCPIIgR1__segment_crack.png,crack,train
dataset\images\train\00032_jpg.rf.mzj7UbLToj9v11JqTICz.jpg,dataset\masks\train\00032_jpg.rf.mzj7UbLToj9v11JqTICz__segment_crack.png,crack,train
dataset\images\train\a_5_38_png_jpg.rf.n0pQNQp7C3kxRyT4Vqyr.jpg,dataset\masks\train\a_5_38_png_jpg.rf.n0pQNQp7C3kxRyT4Vqyr__segment_crack.png,crack,train
dataset\images\train\Image_-548-_jpg.rf.n7e03dJOenGBa9ZTSWrs.jpg,dataset\masks\train\Image_-548-_jpg.rf.n7e03dJOenGBa9ZTSWrs__segment_crack.png,crack,train
dataset\images\train\00017_jpg.rf.Vc2EQwHFEsHlc5fezrFa.jpg,dataset\masks\train\00017_jpg.rf.Vc2EQwHFEsHlc5fezrFa__segment_crack.png,crack,train
dataset\images\train\2314_jpg.rf.Vcp2dizmGnnJj6s6JlTU.jpg,dataset\masks\train\2314_jpg.rf.Vcp2dizmGnnJj6s6JlTU__segment_crack.png,crack,train
dataset\images\train\Image_-8-_jpg.rf.Vkfec46rl72S9406p6WR.jpg,dataset\masks\train\Image_-8-_jpg.rf.Vkfec46rl72S9406p6WR__segment_crack.png,crack,train
dataset\images\train\crack290_jpg.rf.VtsJfx3olgL4Lp83s1GL.jpg,dataset\masks\train\crack290_jpg.rf.VtsJfx3olgL4Lp83s1GL__segment_crack.png,crack,train
dataset\images\train\c_6_157_png_jpg.rf.VuTEuNDH3m5ppXlSAkWH.jpg,dataset\masks\train\c_6_157_png_jpg.rf.VuTEuNDH3m5ppXlSAkWH__segment_crack.png,crack,train
dataset\images\train\crack279_jpg.rf.VwdaEMLkJx2hgCW051vB.jpg,dataset\masks\train\crack279_jpg.rf.VwdaEMLkJx2hgCW051vB__segment_crack.png,crack,train
dataset\images\train\1903_jpg.rf.W2MTmH1gfyGSorHAMW8H.jpg,dataset\masks\train\1903_jpg.rf.W2MTmH1gfyGSorHAMW8H__segment_crack.png,crack,train
dataset\images\train\00386-Copy_jpg.rf.WAzwAvUImhbjOQSL9db9.jpg,dataset\masks\train\00386-Copy_jpg.rf.WAzwAvUImhbjOQSL9db9__segment_crack.png,crack,train
dataset\images\train\cracking0102177_jpg.rf.WJccjH4jwECYCT8pJ7zy.jpg,dataset\masks\train\cracking0102177_jpg.rf.WJccjH4jwECYCT8pJ7zy__segment_crack.png,crack,train
dataset\images\train\crack269_jpg.rf.WGpG0yH2ePZMfF7HFN0k.jpg,dataset\masks\train\crack269_jpg.rf.WGpG0yH2ePZMfF7HFN0k__segment_crack.png,crack,train
dataset\images\train\cracking0102110_jpg.rf.WO3y41WYfbRtebeQYstZ.jpg,dataset\masks\train\cracking0102110_jpg.rf.WO3y41WYfbRtebeQYstZ__segment_crack.png,crack,train
dataset\images\train\images187_jpg.rf.WQeejxBkipMIFNBdETQb.jpg,dataset\masks\train\images187_jpg.rf.WQeejxBkipMIFNBdETQb__segment_crack.png,crack,train
dataset\images\train\3315_jpg.rf.WO6Q208beqHDH3lcNiFk.jpg,dataset\masks\train\3315_jpg.rf.WO6Q208beqHDH3lcNiFk__segment_crack.png,crack,train
dataset\images\train\NUVLAPynR64tPhEkxNWWTc_jpg.rf.WWzpbMKpY8SxNaapZhQB.jpg,dataset\masks\train\NUVLAPynR64tPhEkxNWWTc_jpg.rf.WWzpbMKpY8SxNaapZhQB__segment_crack.png,crack,train
dataset\images\train\Image_-365-_jpg.rf.WTH9EhulvlRQShW8rLnb.jpg,dataset\masks\train\Image_-365-_jpg.rf.WTH9EhulvlRQShW8rLnb__segment_crack.png,crack,train
dataset\images\train\cracking02_jpg.rf.WTcIEkYTDhaSIo6qjNi8.jpg,dataset\masks\train\cracking02_jpg.rf.WTcIEkYTDhaSIo6qjNi8__segment_crack.png,crack,train
dataset\images\train\2600_jpg.rf.WnSqZY7hfmnBMW693GkP.jpg,dataset\masks\train\2600_jpg.rf.WnSqZY7hfmnBMW693GkP__segment_crack.png,crack,train
dataset\images\train\Image_-634-_jpg.rf.Wd7dl3B60ykNOUG0Kpes.jpg,dataset\masks\train\Image_-634-_jpg.rf.Wd7dl3B60ykNOUG0Kpes__segment_crack.png,crack,train
dataset\images\train\3408_jpg.rf.WnHzo6s3Rz5P1tIAVate.jpg,dataset\masks\train\3408_jpg.rf.WnHzo6s3Rz5P1tIAVate__segment_crack.png,crack,train
dataset\images\train\00014_jpg.rf.WZdNVg3GqygDX5vPVa07.jpg,dataset\masks\train\00014_jpg.rf.WZdNVg3GqygDX5vPVa07__segment_crack.png,crack,train
dataset\images\train\cracking147_jpg.rf.WoAYIHVbpTHvvTYnhTap.jpg,dataset\masks\train\cracking147_jpg.rf.WoAYIHVbpTHvvTYnhTap__segment_crack.png,crack,train
dataset\images\train\cracking051_jpg.rf.WvdW37LT2eSNwx6ZTYKP.jpg,dataset\masks\train\cracking051_jpg.rf.WvdW37LT2eSNwx6ZTYKP__segment_crack.png,crack,train
dataset\images\train\cracking453_jpg.rf.X2AmJqFBziuRG4VZAmAX.jpg,dataset\masks\train\cracking453_jpg.rf.X2AmJqFBziuRG4VZAmAX__segment_crack.png,crack,train
dataset\images\train\3569_jpg.rf.WzL46ZN149It53OM2Jxh.jpg,dataset\masks\train\3569_jpg.rf.WzL46ZN149It53OM2Jxh__segment_crack.png,crack,train
dataset\images\train\a_6_30_png_jpg.rf.WrNXvgvEyq9jhKa6BaTG.jpg,dataset\masks\train\a_6_30_png_jpg.rf.WrNXvgvEyq9jhKa6BaTG__segment_crack.png,crack,train
dataset\images\train\cracking0102143-01_jpg.rf.mDR1HBbrp0G8PPQCjQoD.jpg,dataset\masks\train\cracking0102143-01_jpg.rf.mDR1HBbrp0G8PPQCjQoD__segment_crack.png,crack,train
dataset\images\train\3116_jpg.rf.mFwZQnm2nfgSIlejKokn.jpg,dataset\masks\train\3116_jpg.rf.mFwZQnm2nfgSIlejKokn__segment_crack.png,crack,train
dataset\images\train\00026_jpg.rf.mJpM348LPsQnOv1WgjUU.jpg,dataset\masks\train\00026_jpg.rf.mJpM348LPsQnOv1WgjUU__segment_crack.png,crack,train
dataset\images\train\cracking524_jpg.rf.mXnVYmNmb3rzm6v03gEQ.jpg,dataset\masks\train\cracking524_jpg.rf.mXnVYmNmb3rzm6v03gEQ__segment_crack.png,crack,train
dataset\images\train\images5_jpg.rf.mYj8pQL5Nh4P1YPRDZWm.jpg,dataset\masks\train\images5_jpg.rf.mYj8pQL5Nh4P1YPRDZWm__segment_crack.png,crack,train
dataset\images\train\crack262_jpg.rf.mZpmnJ9SBzr2tmVoAi5A.jpg,dataset\masks\train\crack262_jpg.rf.mZpmnJ9SBzr2tmVoAi5A__segment_crack.png,crack,train
dataset\images\train\13_jpg.rf.ma1YrEvQGgO5jrzYFQBf.jpg,dataset\masks\train\13_jpg.rf.ma1YrEvQGgO5jrzYFQBf__segment_crack.png,crack,train
dataset\images\train\Image_-368-_jpg.rf.mlLMudjTGgkmpzD82C9n.jpg,dataset\masks\train\Image_-368-_jpg.rf.mlLMudjTGgkmpzD82C9n__segment_crack.png,crack,train
dataset\images\train\cracking459_jpg.rf.nTmeOKkqctKxTo5G4woN.jpg,dataset\masks\train\cracking459_jpg.rf.nTmeOKkqctKxTo5G4woN__segment_crack.png,crack,train
dataset\images\train\1915_jpg.rf.nhdmSAERPVSSkkeoU0NU.jpg,dataset\masks\train\1915_jpg.rf.nhdmSAERPVSSkkeoU0NU__segment_crack.png,crack,train
dataset\images\train\3596_jpg.rf.nqCF5mTmGLhUQnjIBeOl.jpg,dataset\masks\train\3596_jpg.rf.nqCF5mTmGLhUQnjIBeOl__segment_crack.png,crack,train
dataset\images\train\3182_jpg.rf.o7J4T9oSBkfL24ZcB5oc.jpg,dataset\masks\train\3182_jpg.rf.o7J4T9oSBkfL24ZcB5oc__segment_crack.png,crack,train
dataset\images\train\cracking464_jpg.rf.oJ6XaaqCP3ds1tNCHSkd.jpg,dataset\masks\train\cracking464_jpg.rf.oJ6XaaqCP3ds1tNCHSkd__segment_crack.png,crack,train
dataset\images\train\cracking109_jpg.rf.obkrz6pRBEAMpgJE6KYS.jpg,dataset\masks\train\cracking109_jpg.rf.obkrz6pRBEAMpgJE6KYS__segment_crack.png,crack,train
dataset\images\train\cracking4701_jpg.rf.oy8N8vTdMTm4aDNJ49Zh.jpg,dataset\masks\train\cracking4701_jpg.rf.oy8N8vTdMTm4aDNJ49Zh__segment_crack.png,crack,train
dataset\images\train\photo_6186122103615503097_y_jpg.rf.p1JVOeCewOvylLALrg5s.jpg,dataset\masks\train\photo_6186122103615503097_y_jpg.rf.p1JVOeCewOvylLALrg5s__segment_crack.png,crack,train
dataset\images\train\cracking0102110_jpg.rf.p27HIo2j08qiOWI2aEyY.jpg,dataset\masks\train\cracking0102110_jpg.rf.p27HIo2j08qiOWI2aEyY__segment_crack.png,crack,train
dataset\images\train\507_jpg.rf.pX2DkNJ097PG0TdQm3zB.jpg,dataset\masks\train\507_jpg.rf.pX2DkNJ097PG0TdQm3zB__segment_crack.png,crack,train
dataset\images\train\1773_jpg.rf.pfcBdf3JkmEFhIpbiMYu.jpg,dataset\masks\train\1773_jpg.rf.pfcBdf3JkmEFhIpbiMYu__segment_crack.png,crack,train
dataset\images\train\mick-haupt-7Kv1Elbagcc-unsplash-scaled_jpg.rf.pifSKdREqgZDM6Xvi93F.jpg,dataset\masks\train\mick-haupt-7Kv1Elbagcc-unsplash-scaled_jpg.rf.pifSKdREqgZDM6Xvi93F__segment_crack.png,crack,train
dataset\images\train\1124-dat_png_jpg.rf.tkOwX5wPCH9k8BKsPoda.jpg,dataset\masks\train\1124-dat_png_jpg.rf.tkOwX5wPCH9k8BKsPoda__segment_crack.png,crack,train
dataset\images\train\cracking411_jpg.rf.plyz67AuCcBH8EZ6FTMC.jpg,dataset\masks\train\cracking411_jpg.rf.plyz67AuCcBH8EZ6FTMC__segment_crack.png,crack,train
dataset\images\train\1818_jpg.rf.tb3DiW7JWg51hzSEoEM1.jpg,dataset\masks\train\1818_jpg.rf.tb3DiW7JWg51hzSEoEM1__segment_crack.png,crack,train
dataset\images\train\cracking458_jpg.rf.uAycKQPX5UH5YqbmNfIf.jpg,dataset\masks\train\cracking458_jpg.rf.uAycKQPX5UH5YqbmNfIf__segment_crack.png,crack,train
dataset\images\train\00018_jpg.rf.uHI0wpRs9tMcwgw9Cs59.jpg,dataset\masks\train\00018_jpg.rf.uHI0wpRs9tMcwgw9Cs59__segment_crack.png,crack,train
dataset\images\train\cracking323_jpg.rf.uEEwvchLRbbSAOMizmZm.jpg,dataset\masks\train\cracking323_jpg.rf.uEEwvchLRbbSAOMizmZm__segment_crack.png,crack,train
dataset\images\train\images431_jpg.rf.uM5XGSAqRPeUVaMIoXVg.jpg,dataset\masks\train\images431_jpg.rf.uM5XGSAqRPeUVaMIoXVg__segment_crack.png,crack,train
dataset\images\train\1766_jpg.rf.uK68dkF5QLvmvYakvVQg.jpg,dataset\masks\train\1766_jpg.rf.uK68dkF5QLvmvYakvVQg__segment_crack.png,crack,train
dataset\images\train\cracking0102098_jpg.rf.uR8UbnuPakCzlvayd30f.jpg,dataset\masks\train\cracking0102098_jpg.rf.uR8UbnuPakCzlvayd30f__segment_crack.png,crack,train
dataset\images\train\2297_jpg.rf.uUIgEi0Vi6BHsjkUtGn8.jpg,dataset\masks\train\2297_jpg.rf.uUIgEi0Vi6BHsjkUtGn8__segment_crack.png,crack,train
dataset\images\train\2081_jpg.rf.ufGCviy3xiqzIe0KKjro.jpg,dataset\masks\train\2081_jpg.rf.ufGCviy3xiqzIe0KKjro__segment_crack.png,crack,train
dataset\images\train\images603_jpg.rf.uoxuRRFK18HgLkowZBpb.jpg,dataset\masks\train\images603_jpg.rf.uoxuRRFK18HgLkowZBpb__segment_crack.png,crack,train
dataset\images\train\cracking433_jpg.rf.vEkWu7cGNJAocqhkzGnx.jpg,dataset\masks\train\cracking433_jpg.rf.vEkWu7cGNJAocqhkzGnx__segment_crack.png,crack,train
dataset\images\train\2069_jpg.rf.vFRGtBNfS29a89JreZB7.jpg,dataset\masks\train\2069_jpg.rf.vFRGtBNfS29a89JreZB7__segment_crack.png,crack,train
dataset\images\train\00021_jpg.rf.vFtwqTfpojYMI1U1YYub.jpg,dataset\masks\train\00021_jpg.rf.vFtwqTfpojYMI1U1YYub__segment_crack.png,crack,train
dataset\images\train\3128_jpg.rf.vKBPDnLYcfa2XdgG5ygC.jpg,dataset\masks\train\3128_jpg.rf.vKBPDnLYcfa2XdgG5ygC__segment_crack.png,crack,train
dataset\images\train\Image_-634-_jpg.rf.vMOZ4WM2DIFJJo9cROk6.jpg,dataset\masks\train\Image_-634-_jpg.rf.vMOZ4WM2DIFJJo9cROk6__segment_crack.png,crack,train
dataset\images\train\cracking0102233_jpg.rf.vc2nc5oy4jOP9K3aFXYZ.jpg,dataset\masks\train\cracking0102233_jpg.rf.vc2nc5oy4jOP9K3aFXYZ__segment_crack.png,crack,train
dataset\images\train\image02_jpg.rf.vfwHnV3aZ8pqIjDebYO8.jpg,dataset\masks\train\image02_jpg.rf.vfwHnV3aZ8pqIjDebYO8__segment_crack.png,crack,train
dataset\images\train\Image_-412-_jpg.rf.wQYFMfNMuIqnMwT6pFY1.jpg,dataset\masks\train\Image_-412-_jpg.rf.wQYFMfNMuIqnMwT6pFY1__segment_crack.png,crack,train
dataset\images\train\cracking93_jpg.rf.wU0UMbGlkbAikHXMl3wQ.jpg,dataset\masks\train\cracking93_jpg.rf.wU0UMbGlkbAikHXMl3wQ__segment_crack.png,crack,train
dataset\images\train\3546_jpg.rf.wTMqcRsMtsVZm9Xrcb66.jpg,dataset\masks\train\3546_jpg.rf.wTMqcRsMtsVZm9Xrcb66__segment_crack.png,crack,train
dataset\images\train\wall-cracks_jpg.rf.wdR7pMr327kB4KiO9OHG.jpg,dataset\masks\train\wall-cracks_jpg.rf.wdR7pMr327kB4KiO9OHG__segment_crack.png,crack,train
dataset\images\train\Image_-601-_jpg.rf.wgkTtPhgP6JY44SM2VQo.jpg,dataset\masks\train\Image_-601-_jpg.rf.wgkTtPhgP6JY44SM2VQo__segment_crack.png,crack,train
dataset\images\train\00386-Copy_jpg.rf.waMR3Z5UqUr5NR6CAPaD.jpg,dataset\masks\train\00386-Copy_jpg.rf.waMR3Z5UqUr5NR6CAPaD__segment_crack.png,crack,train
dataset\images\train\a_6_31_png_jpg.rf.XANJ4EsNtWZcZ9hSWICj.jpg,dataset\masks\train\a_6_31_png_jpg.rf.XANJ4EsNtWZcZ9hSWICj__segment_crack.png,crack,train
dataset\images\train\crack274_jpg.rf.X8TqCrhgjRjPaPFnCwpk.jpg,dataset\masks\train\crack274_jpg.rf.X8TqCrhgjRjPaPFnCwpk__segment_crack.png,crack,train
dataset\images\train\3816_jpg.rf.XM7LJ9rj5cGdHNV7uzb3.jpg,dataset\masks\train\3816_jpg.rf.XM7LJ9rj5cGdHNV7uzb3__segment_crack.png,crack,train
dataset\images\train\46_jpg.rf.XMPwnZ3Z6qldFl3aGnkN.jpg,dataset\masks\train\46_jpg.rf.XMPwnZ3Z6qldFl3aGnkN__segment_crack.png,crack,train
dataset\images\train\2022_jpg.rf.XSLlS0azeAsMmhVsKyeT.jpg,dataset\masks\train\2022_jpg.rf.XSLlS0azeAsMmhVsKyeT__segment_crack.png,crack,train
dataset\images\train\3860_jpg.rf.XVRZ3sgOI3urgsKd1t4Q.jpg,dataset\masks\train\3860_jpg.rf.XVRZ3sgOI3urgsKd1t4Q__segment_crack.png,crack,train
dataset\images\train\165_jpg.rf.XmImGsWkYQDDLwUK61C5.jpg,dataset\masks\train\165_jpg.rf.XmImGsWkYQDDLwUK61C5__segment_crack.png,crack,train
dataset\images\train\00033_jpg.rf.XmmGQ1TnXDoJAPxqRLIZ.jpg,dataset\masks\train\00033_jpg.rf.XmmGQ1TnXDoJAPxqRLIZ__segment_crack.png,crack,train
dataset\images\train\crack331_jpg.rf.Y2BYx6D1gdYcqXdLWDMx.jpg,dataset\masks\train\crack331_jpg.rf.Y2BYx6D1gdYcqXdLWDMx__segment_crack.png,crack,train
dataset\images\train\2157_jpg.rf.YC7QuwpIpeGmsV1nDVI5.jpg,dataset\masks\train\2157_jpg.rf.YC7QuwpIpeGmsV1nDVI5__segment_crack.png,crack,train
dataset\images\train\cracking0102104_jpg.rf.YCQ2F96RrPL0PvyXtCN7.jpg,dataset\masks\train\cracking0102104_jpg.rf.YCQ2F96RrPL0PvyXtCN7__segment_crack.png,crack,train
dataset\images\train\images110_jpg.rf.YMid6uRZdomaeSSu7Bzk.jpg,dataset\masks\train\images110_jpg.rf.YMid6uRZdomaeSSu7Bzk__segment_crack.png,crack,train
dataset\images\train\2255_jpg.rf.YB0yz5e24SxHvqKcL1KR.jpg,dataset\masks\train\2255_jpg.rf.YB0yz5e24SxHvqKcL1KR__segment_crack.png,crack,train
dataset\images\train\2311_jpg.rf.YT7HPoFeGvu4lBmUMwXI.jpg,dataset\masks\train\2311_jpg.rf.YT7HPoFeGvu4lBmUMwXI__segment_crack.png,crack,train
dataset\images\train\a_20_1_png_jpg.rf.YVVGb4Wd1bv9AzppogBM.jpg,dataset\masks\train\a_20_1_png_jpg.rf.YVVGb4Wd1bv9AzppogBM__segment_crack.png,crack,train
dataset\images\train\1731_jpg.rf.YmHUlKQBmfnvPKPAV09R.jpg,dataset\masks\train\1731_jpg.rf.YmHUlKQBmfnvPKPAV09R__segment_crack.png,crack,train
dataset\images\train\cracking436_jpg.rf.YmIRxzDfREusrpDbPb1U.jpg,dataset\masks\train\cracking436_jpg.rf.YmIRxzDfREusrpDbPb1U__segment_crack.png,crack,train
dataset\images\train\2550_jpg.rf.Yn3pHGYOuHPY6QPN3AO1.jpg,dataset\masks\train\2550_jpg.rf.Yn3pHGYOuHPY6QPN3AO1__segment_crack.png,crack,train
dataset\images\train\concrete_cracks15_jpg.rf.MHJk6eNxZbW2fhJWx9WV.jpg,dataset\masks\train\concrete_cracks15_jpg.rf.MHJk6eNxZbW2fhJWx9WV__segment_crack.png,crack,train
dataset\images\train\a_13_7_png_jpg.rf.MIk4H2244JZFrSj11OPI.jpg,dataset\masks\train\a_13_7_png_jpg.rf.MIk4H2244JZFrSj11OPI__segment_crack.png,crack,train
dataset\images\train\525_jpg.rf.MNpuLMr0TfbDrCMMeWUd.jpg,dataset\masks\train\525_jpg.rf.MNpuLMr0TfbDrCMMeWUd__segment_crack.png,crack,train
dataset\images\train\28_jpg.rf.MTKLdXzzcFUdbWIkvYA6.jpg,dataset\masks\train\28_jpg.rf.MTKLdXzzcFUdbWIkvYA6__segment_crack.png,crack,train
dataset\images\train\1773_jpg.rf.MUcalt4f3ujF0ZvNAjmG.jpg,dataset\masks\train\1773_jpg.rf.MUcalt4f3ujF0ZvNAjmG__segment_crack.png,crack,train
dataset\images\train\cracking0102143-01_jpg.rf.MbV8SQrKbtcgNrTvS0qa.jpg,dataset\masks\train\cracking0102143-01_jpg.rf.MbV8SQrKbtcgNrTvS0qa__segment_crack.png,crack,train
dataset\images\train\cracking438_jpg.rf.MiSwKVOtF00qF97u8sFJ.jpg,dataset\masks\train\cracking438_jpg.rf.MiSwKVOtF00qF97u8sFJ__segment_crack.png,crack,train
dataset\images\train\column_cracking0030_jpg.rf.MsxFclJ3wx2ZBdXE56f4.jpg,dataset\masks\train\column_cracking0030_jpg.rf.MsxFclJ3wx2ZBdXE56f4__segment_crack.png,crack,train
dataset\images\train\3412_jpg.rf.MlSS2HzXtHLlgEvb9IlM.jpg,dataset\masks\train\3412_jpg.rf.MlSS2HzXtHLlgEvb9IlM__segment_crack.png,crack,train
dataset\images\train\3182_jpg.rf.MjHOSHe9n94Cef1NVzxE.jpg,dataset\masks\train\3182_jpg.rf.MjHOSHe9n94Cef1NVzxE__segment_crack.png,crack,train
dataset\images\train\photo_6186122103615503199_y_jpg.rf.MwLuECNGb612DZtYzu44.jpg,dataset\masks\train\photo_6186122103615503199_y_jpg.rf.MwLuECNGb612DZtYzu44__segment_crack.png,crack,train
dataset\images\train\00040_jpg.rf.N1dpxjCRqDUGThP4Hyla.jpg,dataset\masks\train\00040_jpg.rf.N1dpxjCRqDUGThP4Hyla__segment_crack.png,crack,train
dataset\images\train\2015_jpg.rf.N1AEw66E9VBZYVk6gCqY.jpg,dataset\masks\train\2015_jpg.rf.N1AEw66E9VBZYVk6gCqY__segment_crack.png,crack,train
dataset\images\train\00377-Copy_jpg.rf.N3R0aiuh0m9E6JTqO1nr.jpg,dataset\masks\train\00377-Copy_jpg.rf.N3R0aiuh0m9E6JTqO1nr__segment_crack.png,crack,train
dataset\images\train\crack245_jpg.rf.NKEUvpzTa9ehuvls70Gw.jpg,dataset\masks\train\crack245_jpg.rf.NKEUvpzTa9ehuvls70Gw__segment_crack.png,crack,train
dataset\images\train\cracking02_jpg.rf.NTmOrfvvrtmN7dZZUJBL.jpg,dataset\masks\train\cracking02_jpg.rf.NTmOrfvvrtmN7dZZUJBL__segment_crack.png,crack,train
dataset\images\train\Cracks_in_Walls_jpg.rf.NO1WBqNtkU0U0X0Pr1qS.jpg,dataset\masks\train\Cracks_in_Walls_jpg.rf.NO1WBqNtkU0U0X0Pr1qS__segment_crack.png,crack,train
dataset\images\train\Image_-548-_jpg.rf.NUaU5Z4hcdtdcymCpvF2.jpg,dataset\masks\train\Image_-548-_jpg.rf.NUaU5Z4hcdtdcymCpvF2__segment_crack.png,crack,train
dataset\images\train\00027_jpg.rf.NfGnnDu4VDyM8wjtx4SL.jpg,dataset\masks\train\00027_jpg.rf.NfGnnDu4VDyM8wjtx4SL__segment_crack.png,crack,train
dataset\images\train\cracking0102176_jpg.rf.ofReeM6Z91vwhLFpyz3P.jpg,dataset\masks\train\cracking0102176_jpg.rf.ofReeM6Z91vwhLFpyz3P__segment_crack.png,crack,train
dataset\images\train\photo_6158681956993318793_y_jpg.rf.omUu9K8np8H4joZA49la.jpg,dataset\masks\train\photo_6158681956993318793_y_jpg.rf.omUu9K8np8H4joZA49la__segment_crack.png,crack,train
dataset\images\train\3360_jpg.rf.ogT35mlwxfhpsq3EfsI1.jpg,dataset\masks\train\3360_jpg.rf.ogT35mlwxfhpsq3EfsI1__segment_crack.png,crack,train
dataset\images\train\photo_6186122103615503199_y_jpg.rf.p4yPS4mUMRYR3cNxpfX5.jpg,dataset\masks\train\photo_6186122103615503199_y_jpg.rf.p4yPS4mUMRYR3cNxpfX5__segment_crack.png,crack,train
dataset\images\train\a_10_0_png_jpg.rf.pO2yAacbxPw2wTPjK1G1.jpg,dataset\masks\train\a_10_0_png_jpg.rf.pO2yAacbxPw2wTPjK1G1__segment_crack.png,crack,train
dataset\images\train\crack311_jpg.rf.oryqLvFtreUZiO5Gij86.jpg,dataset\masks\train\crack311_jpg.rf.oryqLvFtreUZiO5Gij86__segment_crack.png,crack,train
dataset\images\train\a_13_6_png_jpg.rf.pTw9O4Kf4eJPtfaN5O4Q.jpg,dataset\masks\train\a_13_6_png_jpg.rf.pTw9O4Kf4eJPtfaN5O4Q__segment_crack.png,crack,train
dataset\images\train\1125-dat_png_jpg.rf.qi785BFfwJYjxnMKolsc.jpg,dataset\masks\train\1125-dat_png_jpg.rf.qi785BFfwJYjxnMKolsc__segment_crack.png,crack,train
dataset\images\train\906_png_jpg.rf.qG9Vyk9IKT4zPrpTA9uD.jpg,dataset\masks\train\906_png_jpg.rf.qG9Vyk9IKT4zPrpTA9uD__segment_crack.png,crack,train
dataset\images\train\2370_jpg.rf.q8Bzz9rbcBuZfGEVSrqV.jpg,dataset\masks\train\2370_jpg.rf.q8Bzz9rbcBuZfGEVSrqV__segment_crack.png,crack,train
dataset\images\train\images602_jpg.rf.rUoQkvEuaRGlsGMinKsd.jpg,dataset\masks\train\images602_jpg.rf.rUoQkvEuaRGlsGMinKsd__segment_crack.png,crack,train
dataset\images\train\3451_jpg.rf.qjol6n7vw2PB8g8t5ivm.jpg,dataset\masks\train\3451_jpg.rf.qjol6n7vw2PB8g8t5ivm__segment_crack.png,crack,train
dataset\images\train\2524_jpg.rf.rNFQoVraDIlz1Jw9M0p2.jpg,dataset\masks\train\2524_jpg.rf.rNFQoVraDIlz1Jw9M0p2__segment_crack.png,crack,train
dataset\images\train\45_jpg.rf.rOiZFbyK9NaBGBQFwsY0.jpg,dataset\masks\train\45_jpg.rf.rOiZFbyK9NaBGBQFwsY0__segment_crack.png,crack,train
dataset\images\train\cracking396_jpg.rf.rYvvbLEvYgvu54p93Hjr.jpg,dataset\masks\train\cracking396_jpg.rf.rYvvbLEvYgvu54p93Hjr__segment_crack.png,crack,train
dataset\images\train\3512_jpg.rf.rlE9hO9EEN90lq4ZPmqg.jpg,dataset\masks\train\3512_jpg.rf.rlE9hO9EEN90lq4ZPmqg__segment_crack.png,crack,train
dataset\images\train\1196-dat_png_jpg.rf.s4gbkYeV4JSVHHKBXq6z.jpg,dataset\masks\train\1196-dat_png_jpg.rf.s4gbkYeV4JSVHHKBXq6z__segment_crack.png,crack,train
dataset\images\train\2218_jpg.rf.s6o8ZmG3JFw3SBnwTXXt.jpg,dataset\masks\train\2218_jpg.rf.s6o8ZmG3JFw3SBnwTXXt__segment_crack.png,crack,train
dataset\images\train\3315_jpg.rf.roV87RJLYvXPWGQlhy5r.jpg,dataset\masks\train\3315_jpg.rf.roV87RJLYvXPWGQlhy5r__segment_crack.png,crack,train
dataset\images\train\1064-dat_png_jpg.rf.sOcsDSZEYQnCcVKbxwdG.jpg,dataset\masks\train\1064-dat_png_jpg.rf.sOcsDSZEYQnCcVKbxwdG__segment_crack.png,crack,train
